Date,Campaing_Name,Ad-group,Trip_id,Keyword,Impressions,Clicks,CTR,Cost,Conversion Rate
2021-01-14,Wakacje budżetowe,Oferty Specjalne 2021,2,budżetowe wakacje,1020,760,"74,51","134,83","16,01"
2020-05-08,Egzotyczne destynacje,Last Minute 2020,16,eksploracja,42455,2286,"5,38","1240,64","20,21"
2015-06-16,Wakacje dla seniorów,Last Minute 2015,3,dla seniorów,17698,11340,"64,08","4359,78","22,39"
2022-10-09,Wakacje dla par,Last Minute 2022,17,relaks i wellness,86815,52161,"60,08","1049,48","3,12"
2022-08-24,Wakacje dla par,Nowe Destynacje 2022,29,romantyczne,54295,24527,"45,17","3276,36","9,39"
2020-11-22,Wakacje dla par,All Inclusive 2020,9,luksusowe podróże,23387,20584,"88,01","1624,25","10,30"
2015-08-21,Relaks i wellness,Last Minute 2015,5,joga,9386,1576,"16,79","2396,11","11,54"
2021-02-15,Luksusowe podróże,First Minute 2021,12,relaks,26624,19255,"72,32","2900,97","19,40"
2021-04-02,Rodzinne wakacje,Nowe Destynacje 2021,9,rodzinne wakacje,96708,82871,"85,69","55,10","17,05"
2019-11-10,Egzotyczne destynacje,Pakiety Wakacyjne 2019,15,dzika przyroda,28028,16324,"58,24","1844,42","19,69"
2017-04-01,Wakacje budżetowe,First Minute 2017,25,budżetowe wakacje,2951,983,"33,31","4596,22","24,38"
2023-09-12,Wakacje z dziećmi,All Inclusive 2023,15,rodzinne wakacje,21079,19706,"93,49","1495,14","25,71"
2019-09-24,Wakacje dla seniorów,Last Minute 2019,8,relaks i wellness,87947,80545,"91,58","223,46","7,05"
2024-07-28,Wakacje budżetowe,Last Minute 2024,8,oferty specjalne,40863,25737,"62,98","4391,98","2,88"
2019-07-21,Luksusowe podróże,Last Minute 2019,20,luksusowe podróże,90216,74834,"82,95","2538,14","21,48"
2018-02-20,Luksusowe podróże,All Inclusive 2018,21,relaks,86320,27143,"31,44","3391,13","14,18"
2019-04-22,Luksusowe podróże,Pakiety Wakacyjne 2019,18,relaks,89591,78721,"87,87","3796,31","21,03"
2017-08-28,Rodzinne wakacje,All Inclusive 2017,26,dla dzieci,5464,5314,"97,25","2060,51","8,36"
2023-07-08,Relaks i wellness,Oferty Specjalne 2023,4,zdrowie,17771,1454,"8,18","171,74","18,28"
2015-11-02,Wakacje z dziećmi,Oferty Specjalne 2015,9,dla dzieci,7308,3308,"45,27","1758,51","0,56"
2024-06-09,Wakacje z dziećmi,All Inclusive 2024,22,dla dzieci,85359,17014,"19,93","4684,37","2,04"
2015-11-02,Wakacje budżetowe,Last Minute 2015,2,oferty specjalne,65881,29183,"44,30","3188,63","18,96"
2021-07-14,Wakacje dla par,All Inclusive 2021,5,dla par,67014,37134,"55,41","3954,28","17,32"
2022-07-01,Wakacje z dziećmi,Pakiety Wakacyjne 2022,22,dla dzieci,3518,3311,"94,12","549,97","25,38"
2018-08-15,Luksusowe podróże,Last Minute 2018,17,luksusowe podróże,8651,7819,"90,38","1746,72","0,78"
2018-03-24,Relaks i wellness,Oferty Specjalne 2018,14,zdrowie,88257,38283,"43,38","516,16","1,70"
2019-03-27,Wakacje dla seniorów,Oferty Specjalne 2019,13,spokojne wakacje,41913,20492,"48,89","4132,34","10,29"
2020-01-13,Wakacje budżetowe,Last Minute 2020,2,oszczędne podróże,67389,31463,"46,69","2678,70","12,53"
2018-03-16,Przygoda i eksploracja,Last Minute 2018,9,przygoda,94494,78518,"83,09","4557,68","10,91"
2016-05-21,Luksusowe podróże,First Minute 2016,25,relaks,50255,13707,"27,27","4654,79","2,76"
2023-01-23,Wakacje budżetowe,Nowe Destynacje 2023,30,oferty specjalne,41765,34849,"83,44","705,58","8,03"
2021-06-21,Relaks i wellness,All Inclusive 2021,22,dla seniorów,67714,35518,"52,45","203,09","0,49"
2020-01-18,Relaks i wellness,First Minute 2020,10,relaks i wellness,29687,16315,"54,96","4501,03","5,82"
2017-02-27,Wakacje budżetowe,All Inclusive 2017,15,budżetowe wakacje,12632,8252,"65,33","2013,16","14,51"
2024-01-27,Wakacje z dziećmi,Last Minute 2024,3,rodzinne wakacje,61709,8495,"13,77","466,65","21,20"
2016-12-30,Wakacje z dziećmi,Nowe Destynacje 2016,5,animacje dla dzieci,49948,48985,"98,07","1203,39","22,94"
2021-08-10,Wakacje dla par,Pakiety Wakacyjne 2021,16,luksusowe podróże,14213,6575,"46,26","1653,49","25,17"
2023-08-24,Rodzinne wakacje,First Minute 2023,25,rodzinne wakacje,61062,33291,"54,52","2974,87","10,32"
2015-03-11,Egzotyczne destynacje,Nowe Destynacje 2015,26,egzotyczne destynacje,24016,9665,"40,24","1785,61","12,66"
2021-07-20,Relaks i wellness,Last Minute 2021,9,dla seniorów,11559,9983,"86,37","222,74","12,11"
2018-08-27,Przygoda i eksploracja,All Inclusive 2018,2,egzotyka,83696,35313,"42,19","1741,42","10,77"
2019-01-11,Luksusowe podróże,Oferty Specjalne 2019,28,relaks,56818,50485,"88,85","3834,07","12,17"
2018-11-22,Egzotyczne destynacje,Last Minute 2018,30,plaże,46909,28351,"60,44","2095,15","0,70"
2017-05-12,Relaks i wellness,First Minute 2017,27,relaks i wellness,63308,44014,"69,52","3729,17","13,50"
2023-02-28,Wakacje z dziećmi,Oferty Specjalne 2023,1,animacje dla dzieci,66347,38341,"57,79","3382,01","2,61"
2023-06-14,Relaks i wellness,Last Minute 2023,19,joga,27057,2080,"7,69","1081,01","6,31"
2021-09-20,Wakacje dla par,All Inclusive 2021,23,luksusowe podróże,99802,77510,"77,66","374,69","24,31"
2022-11-12,Wakacje dla seniorów,Nowe Destynacje 2022,30,spokojne wakacje,84072,13825,"16,44","1302,78","16,77"
2020-07-28,Wakacje budżetowe,Last Minute 2020,25,oszczędne podróże,76935,73707,"95,80","1149,54","16,88"
2015-05-01,Luksusowe podróże,Oferty Specjalne 2015,15,wysoki standard,58685,8351,"14,23","245,92","7,56"
2023-12-29,Wakacje z dziećmi,First Minute 2023,12,animacje dla dzieci,4106,2544,"61,96","3395,70","18,77"
2021-11-30,Wakacje budżetowe,Last Minute 2021,25,oferty specjalne,83394,31749,"38,07","2059,41","22,01"
2023-09-07,Relaks i wellness,Last Minute 2023,4,spa,50635,19433,"38,38","4258,71","5,99"
2017-03-02,Rodzinne wakacje,First Minute 2017,30,dla dzieci,63865,53609,"83,94","3344,47","8,63"
2022-01-29,Przygoda i eksploracja,Oferty Specjalne 2022,27,egzotyka,83389,15020,"18,01","3474,72","10,04"
2015-02-22,Luksusowe podróże,First Minute 2015,13,wysoki standard,37339,31547,"84,49","4986,41","20,61"
2023-09-15,Wakacje dla par,All Inclusive 2023,28,luksusowe podróże,52879,36288,"68,62","2139,82","13,87"
2024-08-21,Wakacje dla par,Pakiety Wakacyjne 2024,4,luksusowe podróże,26528,18378,"69,28","1567,44","9,14"
2017-03-10,Wakacje budżetowe,Last Minute 2017,2,oszczędne podróże,75667,28421,"37,56","4466,80","28,73"
2016-01-07,Wakacje budżetowe,Last Minute 2016,21,oszczędne podróże,81100,28282,"34,87","4542,57","11,21"
2016-09-03,Przygoda i eksploracja,First Minute 2016,14,sport,73444,29694,"40,43","3472,23","0,56"
2024-03-09,Wakacje z dziećmi,Pakiety Wakacyjne 2024,12,dla dzieci,73178,21589,"29,50","1781,94","22,08"
2021-05-30,Wakacje z dziećmi,Pakiety Wakacyjne 2021,12,animacje dla dzieci,3092,1903,"61,55","2320,30","16,62"
2019-05-08,Wakacje budżetowe,Oferty Specjalne 2019,19,oferty specjalne,87001,46026,"52,90","2772,05","2,07"
2020-06-27,Luksusowe podróże,Oferty Specjalne 2020,3,wysoki standard,35261,19341,"54,85","1279,18","20,67"
2017-07-26,Luksusowe podróże,Last Minute 2017,27,luksusowe podróże,37525,8986,"23,95","1343,44","5,28"
2018-12-18,Rodzinne wakacje,First Minute 2018,27,rodzinne wakacje,45295,30735,"67,86","2997,33","28,53"
2022-03-01,Rodzinne wakacje,Pakiety Wakacyjne 2022,25,rodzinne wakacje,4730,2981,"63,02","1921,46","24,03"
2023-08-06,Wakacje dla seniorów,All Inclusive 2023,23,dla seniorów,30415,12686,"41,71","1141,18","26,42"
2020-05-12,Wakacje budżetowe,Pakiety Wakacyjne 2020,9,oszczędne podróże,6143,2278,"37,08","1869,72","24,15"
